Data As Of,Start Date,End Date,Group,Year,Month,State,Place of Death,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/06/2022,12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,"Healthcare setting, dead on arrival",,20,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,Decedent's home,216,2864,79,51,,246,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,Hospice facility,25,353,23,12,0,36,
01/06/2022,12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,Nursing home/long term care facility,161,1790,89,40,,211,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,Other,11,348,,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,Place of death unknown,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,Total - All Places of Death,0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,"Healthcare setting, inpatient",0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,"Healthcare setting, outpatient or emergency room",0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,"Healthcare setting, dead on arrival",0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,Decedent's home,0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,Hospice facility,0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,Nursing home/long term care facility,0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,Other,0,0,0,0,0,0,
01/06/2022,01/01/2022,01/01/2022,By Month,2022,1,Pennsylvania,Place of death unknown,0,0,0,0,0,0,
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,Total - All Places of Death,0,916,52,0,10,62,
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,"Healthcare setting, inpatient",0,204,26,0,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,"Healthcare setting, outpatient or emergency room",0,82,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,"Healthcare setting, dead on arrival",0,,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,Decedent's home,0,192,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,Hospice facility,0,118,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,Nursing home/long term care facility,0,300,15,0,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,Other,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,01/01/2020,01/31/2020,By Month,2020,1,Rhode Island,Place of death unknown,0,11,0,0,0,0,
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,Total - All Places of Death,0,901,33,0,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,"Healthcare setting, inpatient",0,194,18,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,"Healthcare setting, outpatient or emergency room",0,74,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,"Healthcare setting, dead on arrival",0,,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,Decedent's home,0,215,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,Hospice facility,0,110,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,Nursing home/long term care facility,0,279,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,Other,0,10,0,0,0,0,
01/06/2022,02/01/2020,02/29/2020,By Month,2020,2,Rhode Island,Place of death unknown,0,18,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,Total - All Places of Death,,959,63,,,77,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,"Healthcare setting, inpatient",,184,27,,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,"Healthcare setting, outpatient or emergency room",0,72,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,"Healthcare setting, dead on arrival",0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,Decedent's home,,263,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,Hospice facility,0,124,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,Nursing home/long term care facility,,276,13,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,Other,0,14,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,03/01/2020,03/31/2020,By Month,2020,3,Rhode Island,Place of death unknown,0,22,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,Total - All Places of Death,353,1191,186,134,,409,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,"Healthcare setting, inpatient",117,252,77,52,,144,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,"Healthcare setting, outpatient or emergency room",,83,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,Decedent's home,13,277,12,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,Hospice facility,24,118,25,20,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,Nursing home/long term care facility,173,407,61,50,,185,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,Other,,18,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,04/01/2020,04/30/2020,By Month,2020,4,Rhode Island,Place of death unknown,16,34,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,Total - All Places of Death,469,1342,229,183,0,515,
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,"Healthcare setting, inpatient",135,293,104,83,0,156,
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,"Healthcare setting, outpatient or emergency room",,84,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,"Healthcare setting, dead on arrival",,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,Decedent's home,13,295,13,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,Hospice facility,41,133,36,34,0,43,
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,Nursing home/long term care facility,263,488,72,60,0,275,
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,Other,,18,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,05/01/2020,05/31/2020,By Month,2020,5,Rhode Island,Place of death unknown,10,24,0,0,0,10,
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,Total - All Places of Death,148,953,97,60,0,185,
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,"Healthcare setting, inpatient",42,180,45,27,0,60,
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,"Healthcare setting, outpatient or emergency room",,82,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,Decedent's home,,296,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,Hospice facility,12,124,17,11,0,18,
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,Nursing home/long term care facility,80,241,21,15,0,86,
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,Other,0,13,0,0,0,0,
01/06/2022,06/01/2020,06/30/2020,By Month,2020,6,Rhode Island,Place of death unknown,,14,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Total - All Places of Death,40,809,49,12,0,77,
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,"Healthcare setting, inpatient",14,182,28,,0,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,"Healthcare setting, outpatient or emergency room",,74,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,"Healthcare setting, dead on arrival",,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Decedent's home,,263,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Hospice facility,,124,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Nursing home/long term care facility,13,142,,0,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Other,0,13,0,0,0,0,
01/06/2022,07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Place of death unknown,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,08/01/2020,08/31/2020,By Month,2020,8,Rhode Island,Total - All Places of Death,45,890,44,12,0,77,
01/06/2022,08/01/2020,08/31/2020,By Month,2020,8,Rhode Island,"Healthcare setting, inpatient",17,178,24,,0,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,08/01/2020,08/31/2020,By Month,2020,8,Rhode Island,"Healthcare setting, outpatient or emergency room",,72,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,08/01/2020,08/31/2020,By Month,2020,8,Rhode Island,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,08/01/2020,08/31/2020,By Month,2020,8,Rhode Island,Decedent's home,,292,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/06/2022,08/01/2020,08/31/2020,By Month,2020,8,Rhode Island,Hospice facility,,139,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
