Data As Of,Start Date,End Date,Group,Year,Month,State,Place of Death,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Total - All Places of Death,146,835,127,76,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,"Healthcare setting, inpatient",125,409,111,71,,168,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,"Healthcare setting, outpatient or emergency room",,34,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,"Healthcare setting, dead on arrival",0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Decedent's home,,171,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Nursing home/long term care facility,,190,,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Other,0,24,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,Total - All Places of Death,133,780,118,81,12,182,
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,"Healthcare setting, inpatient",105,360,99,72,11,143,
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,"Healthcare setting, outpatient or emergency room",,31,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,Decedent's home,,175,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,Nursing home/long term care facility,21,177,11,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,Other,,30,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,North Dakota,Place of death unknown,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,Total - All Places of Death,130,682,132,85,,178,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,"Healthcare setting, inpatient",95,312,108,73,,131,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,"Healthcare setting, outpatient or emergency room",,19,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,Decedent's home,,137,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,Hospice facility,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,Nursing home/long term care facility,25,180,17,,0,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,Other,,27,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,Total - All Places of Death,41,636,46,20,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,"Healthcare setting, inpatient",26,223,36,17,,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,"Healthcare setting, outpatient or emergency room",0,35,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,Decedent's home,,152,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,Nursing home/long term care facility,11,196,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,Other,0,22,0,0,0,0,
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,Total - All Places of Death,24,544,47,,,64,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,"Healthcare setting, inpatient",14,203,40,,0,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,"Healthcare setting, outpatient or emergency room",,36,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,"Healthcare setting, dead on arrival",0,0,0,0,0,0,
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,Decedent's home,,128,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,Nursing home/long term care facility,,148,,0,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,Other,0,24,0,0,0,0,
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,Total - All Places of Death,20,636,51,,,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,"Healthcare setting, inpatient",,252,39,,0,43,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,"Healthcare setting, outpatient or emergency room",,30,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,"Healthcare setting, dead on arrival",,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,Decedent's home,,156,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,Nursing home/long term care facility,,160,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,Other,0,31,0,0,0,0,
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,Total - All Places of Death,18,577,52,,0,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,"Healthcare setting, inpatient",,221,31,,0,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,"Healthcare setting, outpatient or emergency room",,30,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,Decedent's home,,154,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,Nursing home/long term care facility,,145,12,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,Other,0,20,0,0,0,0,
09/21/2022,06/01/2022,06/30/2022,By Month,2022,6,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Total - All Places of Death,27,555,32,13,0,46,
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,"Healthcare setting, inpatient",15,203,22,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,"Healthcare setting, outpatient or emergency room",0,21,0,0,0,0,
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Decedent's home,,133,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Hospice facility,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Nursing home/long term care facility,,170,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Other,0,22,0,0,0,0,
09/21/2022,07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Place of death unknown,0,0,0,0,0,0,
09/21/2022,08/01/2022,08/31/2022,By Month,2022,8,North Dakota,Total - All Places of Death,38,595,42,16,0,64,
